Wordlist            Times               
segub               3                   
seir                40                  
seirah              1                   
sela                2                   
sela-hammah-lekoth  1                   
selah               4                   
selection           71                  
seled               2                   
seleucia            1                   
self                2                   
self-control        9                   
self-controlled     4                   
self-glory          1                   
self-judged         1                   
self-ordered        1                   
self-respect        1                   
self-respecting     1                   
semachiah           1                   
semein              1                   
senaah              2                   
send                812                 
sending             93                  
seneh               1                   
senir               3                   
sennacherib         13                  
sens                8                   
sense               181                 
sent                1244                
seorim              1                   
separate            62                  
separately          5                   
separating          15                  
sephar              1                   
sepharad            1                   
sepharvaim          6                   
sepharvit           1                   
serah               2                   
seraiah             20                  
sered               2                   
seredit             1                   
sergiu              1                   
seriou              21                  
serious-minded      4                   
seriously           4                   
serug               6                   
servant             1427                
servant-girl        29                  
servant-wife        12                  
servant-wiv         5                   
servant-woman       8                   
servant-women       3                   
seth                8                   
sethur              1                   
seven               433                 
seventeen           10                  
seventeenth         6                   
seventh             116                 
seventy             67                  
seventy-five        9                   
seventy-four        4                   
seventy-seven       4                   
seventy-six         2                   
seventy-three       4                   
seventy-two         7                   
sex                 49                  
shaalabbin          1                   
shaalbim            2                   
shaalbonite         2                   
shaalim             1                   
shaaph              2                   
shaaraim            3                   
shaashgaz           1                   
shabbethai          3                   
shachia             1                   
shad                9                   
shade               63                  
shadrach            15                  
shage               1                   
shaharaim           1                   
shahazimah          1                   
shake               1                   
shaker              1                   
shaking             166                 
shakiph-wood        1                   
shalishah           1                   
shallecheth         1                   
shallum             27                  
shallun             1                   
shalman             1                   
shalmaneser         2                   
shama               1                   
shame               381                 
shamed              83                  
shamgar             2                   
shamhuth            1                   
shaming             4                   
shamir              4                   
shamlai             1                   
shamma              1                   
shammah             8                   
shammai             6                   
shammoth            1                   
shammua             5                   
shamsherai          1                   
shapham             1                   
shaphan             28                  
shaphat             8                   
shaphir             1                   
sharai              1                   
sharar              1                   
sharezer            3                   
sharon              6                   
sharonite           1                   
sharp               95                  
sharp-pointed       4                   
sharper             1                   
sharply             4                   
sharuhen            1                   
shashai             1                   
shashak             2                   
shaul               9                   
shaulit             1                   
shaveh              1                   
shaveh-kiriathaim   1                   
shavsha             1                   
she                 946                 
she-ass             4                   
she-bear            1                   
she-goat            5                   
she-lamb            1                   
she-lion            10                  
sheal               1                   
shealtiel           13                  
shear-jashub        1                   
sheariah            2                   
sheba               33                  
shebaniah           7                   
shebat              1                   
sheber              1                   
shebna              9                   
shebuel             3                   
shecaniah           10                  
shechem             67                  
shechemit           1                   
shedeur             5                   
sheep               397                 
sheep-farmer        1                   
sheep-keeper        2                   
sheep-market        1                   
sheep-trader        1                   
sheepskin           7                   
sheerah             1                   
shehariah           1                   
shekel              119                 
shelah              19                  
shelahit            1                   
shelemiah           10                  
sheleph             2                   
shelesh             1                   
shelf               7                   
shelomi             1                   
shelomith           5                   
shelomoth           6                   
shelumiel           5                   
shem                18                  
shema               7                   
shemaah             1                   
shemaiah            42                  
shemariah           4                   
shemeber            1                   
shemed              1                   
shemer              3                   
shemida             3                   
shemidait           1                   
sheminith           2                   
shemiramoth         4                   
shemuel             2                   
shenazzar           1                   
shenir              1                   
shepham             2                   
shephatiah          13                  
shepher             2                   
shephi              1                   
shepho              1                   
shephupham          1                   
shephuphan          1                   
sherbin-tree        1                   
sherebiah           8                   
sheresh             1                   
sheshai             3                   
sheshan             5                   
sheshbazzar         4                   
sheth               1                   
shethar             1                   
shethar-bozenai     4                   
sheva               2                   
shibah              1                   
shibboleth          1                   
shigionoth          1                   
shihor              3                   
shihor-libnath      1                   
shikkeron           1                   
shilhi              2                   
shilhim             1                   
shillem             2                   
shillemit           1                   
shiloah             1                   
shiloh              32                  
shilonit            1                   
shilonite           5                   
shilshah            1                   
shimea              5                   
shimeah             3                   
shimeam             1                   
shimeath            2                   
shimeathit          1                   
shimei              44                  
shimeit             1                   
shimeon             1                   
shimon              1                   
shimrath            1                   
shimri              4                   
shimrith            1                   
shimron             5                   
shimron-meron       1                   
shimronit           1                   
shimshai            4                   
shinab              1                   
shinar              7                   
shining             99                  
shion               1                   
ship                79                  
shiphi              1                   
shiphmite           1                   
shiphrah            1                   
shiphtan            1                   
shipmaster          1                   
shisha              1                   
shishak             7                   
shitrai             1                   
shittim             5                   
shiza               1                   
sho                 35                  
shoa                1                   
shobab              4                   
shobach             2                   
shobai              2                   
shobal              9                   
shobek              1                   
shobi               1                   
shock               3                   
shocked             3                   
shocking            2                   
shoe                7                   
shoham              1                   
shomer              3                   
shophach            2                   
short               71                  
shorter             2                   
shoshannim          2                   
shoshannim-eduth    1                   
shower              16                  
showered            2                   
shua                2                   
shuah               2                   
shual               2                   
shubael             3                   
shuhah              1                   
shuham              1                   
shuhamit            2                   
shuhite             5                   
shulammite          2                   
shumathit           1                   
shunammite          8                   
shunem              3                   
shuni               2                   
shunit              1                   
shuphamit           1                   
shuppim             1                   
shur                6                   
shushan             21                  
shushan-eduth       1                   
shushanchit         1                   
shut                184                 
shut-in             1                   
shuthelah           4                   
shuthelahit         1                   
shutting            39                  
sia                 1                   
siaha               1                   
sibbecai            5                   
sibboleth           1                   
sibmah              5                   
sibraim             1                   
sid                 61                  
siddim              3                   
side                622                 
side-bon            1                   
side-road           1                   
side-room           9                   
side-wall           2                   
siding              1                   
sidon               12                  
sidonian            1                   
sign                304                 
signed              4                   
signing             1                   
sihon               35                  
sila                12                  
silk                4                   
silla               1                   
siloam              3                   
silvanu             4                   
silver              324                 
silver-worker       2                   
simeon              45                  
simeonit            3                   
simon               73                  
simple              23                  
simple-minded       1                   
simpler             6                   
simply              1                   
sin                 800                 
sin-magir           1                   
sin-offering        120                 
sinai               37                  
sinim               1                   
sinite              2                   
sinned              1                   
sinner              203                 
sinning             32                  
sion                1                   
sippai              1                   
sir                 12                  
sirah               1                   
sirion              4                   
sisera              21                  
sismai              2                   
sister              131                 
sister-in-law       2                   
sithri              1                   
sitnah              1                   
sivan               1                   
six                 171                 
sixteen             21                  
sixteenth           3                   
sixth               45                  
sixty               41                  
sixty-eight         2                   
sixty-five          5                   
sixty-four          2                   
sixty-nine          1                   
sixty-one           3                   
sixty-seven         3                   
sixty-six           6                   
sixty-two           8                   
siz                 1                   
size                20                  
skin                96                  
skin-disease        2                   
skin-mark           1                   
skin-plat           1                   
skinned             1                   
skinning            2                   
skirt               26                  
sky                 19                  
sleep               90                  
sleeping            62                  
sleeping-room       1                   
slip                3                   
slipping            16                  
slop                8                   
slope               18                  
sloping             3                   
slow                36                  
slowly              7                   
small               191                 
smaller             12                  
smallest            12                  
smashed             4                   
smashing            8                   
smell               81                  
smelling            5                   
smile               1                   
smoke               56                  
smoking             6                   
smooth              26                  
smooth-sounding     1                   
smoother            2                   
smoothing           1                   
smoothly            2                   
smyrna              2                   
snak                26                  
snake               43                  
snakebite           1                   
sneezing            1                   
snow                24                  
so                  3976                
soap                4                   
society             2                   
soco                3                   
socoh               5                   
soda                1                   
sodi                1                   
sodom               46                  
soft                36                  
softer              1                   
softly              2                   
softly-flowing      1                   
solid               4                   
solomon             290                 
solomon.&gt         2                   
some                445                 
someon              1                   
someone             22                  
something           48                  
sometim             2                   
somewhere           1                   
son                 3734                
son-in-law          13                  
son.&gt             1                   
song                230                 
song.&gt            7                   
sons-in-law         3                   
sopater             1                   
sophereth           1                   
sorek               1                   
sorrow              263                 
sorrowing           29                  
sort                168                 
sosipater           1                   
sosthen             2                   
sotai               2                   
soul                356                 
sound               213                 
sounded             34                  
sounding            90                  
soup                11                  
south               165                 
south-east          1                   
south-land          2                   
spac                16                  
space               71                  
spaced              1                   
spad                9                   
spade               5                   
spain               2                   
sparrow             5                   
spear               74                  
spearmen            3                   
special             50                  
specially           15                  
spelt               1                   
spic                58                  
spice               16                  
spice-tre           2                   
spiced              1                   
spider              3                   
spikenard           2                   
spirit              737                 
sponge              3                   
spoon               24                  
sport               95                  
spring              50                  
springing           1                   
squar               8                   
square              79                  
squared             4                   
stachy              1                   
stacte              1                   
stag                3                   
stage               1                   
stamp               23                  
stamped             14                  
stamping            12                  
star                77                  
start               40                  
started             14                  
starting            25                  
statement           64                  
station             5                   
stationed           21                  
stem                45                  
step                86                  
stephana            3                   
stephen             7                   
stepping            4                   
stick               57                  
sticky              5                   
stiff               12                  
stiff-hearted       1                   
stiff-necked        8                   
still               449                 
stitched            2                   
stitched-up         1                   
stitching           4                   
stoic               1                   
stomach             36                  
ston                189                 
stone               193                 
stone-cutter        4                   
stoned              35                  
stonework           2                   
stoneworker         3                   
stoning             13                  
stop                24                  
stopped             55                  
stopping            22                  
stor                41                  
store               98                  
store-hous          33                  
store-house         25                  
store-room          1                   
store-town          6                   
stored              33                  
stored-up           2                   
storing             9                   
stork               5                   
storm               35                  
storm-cloud         2                   
storm-crushed       1                   
storm-flam          1                   
storm-wind          23                  
story               96                  
straight            168                 
straightforward     1                   
straightforwardly   1                   
strange             221                 
strangely           2                   
stream              113                 
streaming           14                  
street              89                  
strength            358                 
stretch             6                   
stretched           175                 
stretched-out       7                   
stretcher           1                   
stretching          64                  
strong              598                 
stronger            51                  
strongest           4                   
strongly            7                   
structure           4                   
suah                1                   
substance           16                  
sucathit            1                   
succoth             17                  
succoth-benoth      1                   
such                278                 
sudden              18                  
suddenly            56                  
suggestion          33                  
sukkiim             1                   
summer              25                  
summer-house        4                   
sun                 154                 
sun--wealth         1                   
sun-imag            7                   
sun-jewel           1                   
sundown             7                   
sunlight            1                   
suph                1                   
suphah              1                   
support             107                 
supported           15                  
supporter           15                  
supporting          17                  
surprise            23                  
surprised           42                  
susanna             1                   
susi                1                   
swallow             2                   
sweet               126                 
sweet-smelling      7                   
sweeter             3                   
swimming            8                   
sword               463                 
sword-dance         1                   
swordsmen           4                   
sycamor             1                   
sycamore-tre        5                   
sychar              1                   
syene               3                   
symeon              3                   
synagogu            27                  
synagogue           41                  
syntyche            1                   
syracuse            1                   
syria               8                   
syrian              1                   
syro-phoenician     1                   
syrti               1                   
system              1                   
taanach             7                   
taanath-shiloh      1                   
tabbaoth            2                   
tabbath             1                   
tabeel              2                   
taberah             2                   
tabitha             2                   
tabl                16                  
table               95                  
table-land          9                   
table-vessel        2                   
tabor               10                  
tabrimmon           1                   
tadmor              1                   
tahan               2                   
tahanit             1                   
tahash              1                   
tahath              6                   
tahpanh             5                   
tahpen              3                   
tahrea              1                   
tail                22                  
tak                 303                 
take                2639                
taken               1046                
taker               33                  
taking              273                 
talent              60                  
talitha             1                   
talk                97                  
talked              5                   
talker              5                   
talking             184                 
tall                37                  
taller              7                   
talmai              6                   
talmon              5                   
tamar               27                  
tammuz              1                   
tanhumeth           2                   
taphath             1                   
tappuah             7                   
taralah             1                   
tarea               1                   
tarpelit            1                   
tarshish            23                  
tarshish-ship       5                   
tarsu               5                   
tartak              1                   
tartan              2                   
tast                1                   
taste               33                  
tasted              3                   
tasting             9                   
tattenai            4                   
tavern              1                   
tax                 24                  
tax-farmer          21                  
taxed               1                   
taxing              2                   
teacher             68                  
teaching            344                 
tear                1                   
tebah               2                   
tebaliah            1                   
tebeth              1                   
teeth               40                  
tehaphneh           1                   
tehinnah            1                   
tekel               2                   
tekoa               9                   
tekoit              2                   
tekoite             3                   
tel-harsha          2                   
tel-melah           2                   
telabib             1                   
telah               1                   
telaim              1                   
telam               1                   
telassar            2                   
telem               2                   
tema                5                   
temah               2                   
teman               13                  
temanit             2                   
temanite            6                   
temeni              1                   
temple              160                 
ten                 231                 
ten-corded          1                   
tent                601                 
tent-circl          5                   
tent-circle         48                  
tent-cord           1                   
tent-door           2                   
tent-maker          1                   
tent-pin            6                   
tent-town           1                   
tenth               115                 
terah               14                  
teresh              2                   
tertiu              1                   
tertullu            2                   
test                71                  
testament           6                   
tested              46                  
tester              5                   
testing             37                  
textfile            1                   
thaddaeu            2                   
than                642                 
that                5540                
that--or            1                   
that--to            1                   
the                 65814               
theatre             2                   
thebez              4                   
their               5048                
them                5388                
them--said          1                   
them--the           1                   
themselv            370                 
then                2726                
theophilu           2                   
theory              2                   
there               2562                
these               1413                
thessalonian        2                   
thessalonica        7                   
theuda              1                   
they                6104                
thick               46                  
thicker             2                   
thickly             1                   
thief               35                  
thiev               22                  
thin                23                  
thing               1643                
thinner             1                   
third               172                 
thirteen            13                  
thirteenth          12                  
thirtieth           1                   
thirty              119                 
thirty-eight        4                   
thirty-eighth       2                   
thirty-fifth        1                   
thirty-first        1                   
thirty-five         9                   
thirty-four         2                   
thirty-nine         1                   
thirty-ninth        3                   
thirty-one          3                   
thirty-second       2                   
thirty-seven        9                   
thirty-seventh      3                   
thirty-six          6                   
thirty-sixth        1                   
thirty-three        7                   
thirty-two          15                  
this                3410                
thistl              1                   
thoma               11                  
thorn               61                  
thorn-tree          7                   
those               1950                
though              247                 
thought             308                 
thousand            554                 
thread              33                  
three               455                 
three-year          1                   
throat              10                  
through             860                 
thumb               9                   
thummim             6                   
thunder             37                  
thunder-flam        9                   
thunder-flame       6                   
thundering          15                  
thunderstorm        4                   
thyatira            4                   
tiberia             3                   
tiberiu             1                   
tibhath             1                   
tibni               4                   
tidal               2                   
tight               5                   
tightly             5                   
tiglath-pileser     6                   
tigri               1                   
tikvah              2                   
till                610                 
tilon               1                   
tim                 301                 
timaeu              1                   
time                995                 
timna               6                   
timnah              12                  
timnath-her         1                   
timnath-serah       2                   
timnite             1                   
timon               1                   
timothy             24                  
tin                 4                   
tiphsah             1                   
tira                2                   
tirathit            1                   
tired               45                  
tirhakah            2                   
tirhanah            1                   
tiria               1                   
tirshatha           5                   
tirzah              18                  
tishbe              1                   
tishbite            6                   
tit                 46                  
titu                14                  
tizite              1                   
to                  26518               
toah                1                   
tob                 4                   
tob-adonijah        1                   
tobiah              14                  
tobijah             3                   
tochen              1                   
today               157                 
toe                 5                   
togarmah            4                   
together            722                 
tohu                1                   
tokhath             1                   
tola                5                   
tolad               1                   
tolait              1                   
tomorrow            53                  
tongu               52                  
tongue              95                  
tonight             14                  
took                1747                
tooth               11                  
top                 129                 
topaz               5                   
tophel              1                   
topheth             9                   
tou                 4                   
touch               11                  
touched             31                  
touching            71                  
tower               89                  
town                1392                
town-door           1                   
townsman            1                   
townsmen            17                  
townspeople         2                   
trachoniti          1                   
trade               22                  
traded              1                   
trader              34                  
trading             19                  
trading-ship        1                   
train               4                   
trained             32                  
training            30                  
transport           15                  
transported         1                   
travel              1                   
traveller           11                  
travelling          8                   
tray                3                   
tre                 98                  
tree                143                 
trib                106                 
tribe               187                 
tribesmen           1                   
trick               17                  
tricked             26                  
tricking            2                   
trigon              4                   
troa                6                   
trophimu            3                   
troubl              71                  
trouble             374                 
trouble-maker       1                   
troubled            182                 
troubler            6                   
troubling           34                  
trouser             6                   
true                537                 
true-hearted        3                   
truly               405                 
tryphaena           1                   
tryphosa            1                   
tubal               8                   
tubal-cain          2                   
turn                16                  
turned              590                 
turning             288                 
twelfth             23                  
twelve              190                 
twentieth           9                   
twenty              152                 
twenty-eight        13                  
twenty-fifth        3                   
twenty-first        4                   
twenty-five         39                  
twenty-four         20                  
twenty-fourth       9                   
twenty-nine         8                   
twenty-one          7                   
twenty-second       2                   
twenty-seven        5                   
twenty-seventh      6                   
twenty-six          2                   
twenty-sixth        1                   
twenty-third        7                   
twenty-three        15                  
twenty-two          26                  
twice               30                  
twist               15                  
twisted             60                  
twisting            11                  
two                 831                 
two-edged           6                   
two-horned          1                   
tychicu             5                   
tyrannu             1                   
tyre                57                  
uel                 1                   
ulai                2                   
ulam                4                   
ulla                1                   
ummah               1                   
unable              53                  
unanswered          1                   
unarmed             1                   
unbalanced          3                   
unbreathing         1                   
unbroken            1                   
uncared             1                   
uncared-for         2                   
uncertain           14                  
uncertainly         2                   
unchanged           7                   
unchanging          94                  
unclean             457                 
unclothed           13                  
uncomforted         3                   
uncommonly          1                   
unconsciou          3                   
unconsciously       4                   
uncontrolled        63                  
uncooked            2                   
uncovered           48                  
uncovering          9                   
uncut               4                   
undamaged           1                   
under               525                 
underfoot           1                   
undergo             94                  
undergoing          11                  
undergone           23                  
undertake           8                   
undertaken          9                   
undertaking         47                  
undertook           10                  
underwent           17                  
underworld          97                  
undid               2                   
undo                9                   
undoing             1                   
undone              8                   
unending            11                  
unequal             6                   
unfertile           2                   
unfolded            2                   
unfolding           1                   
unformed            1                   
unfree              1                   
unhappy             18                  
unhealthy           2                   
unholy              12                  
unhonoured          1                   
unimportant         2                   
unit                1                   
united              28                  
uniting             5                   
unkind              6                   
unleavened          54                  
unlifted            1                   
unlike              1                   
unlimited           1                   
unmarked            1                   
unmarried           6                   
unmeasured          2                   
unmixed             1                   
unmoved             5                   
unnatural           8                   
unnaturally         1                   
unni                2                   
unno                1                   
unnoted             1                   
unnumbered          9                   
unpeopled           39                  
unplanted           4                   
unpleasing          6                   
unploughed          1                   
unready             1                   
unresting           2                   
unsafe              1                   
unseen              9                   
unsexed             29                  
unshaking           1                   
untested            3                   
untouched           8                   
untrained           1                   
untroubled          3                   
untrue              54                  
unused              3                   
unveiled            6                   
unveiler            4                   
unveiling           2                   
unwalled            38                  
unwashed            4                   
unwatched           1                   
unwatered           3                   
unwell              3                   
unwise              11                  
unworked            1                   
up                  3245                
up.&gt              10                  
uphaz               1                   
upkeep              2                   
upland              1                   
uplifted            12                  
uplifting           1                   
upon                2                   
upper               1                   
upright             389                 
uprightly           13                  
uprooted            18                  
uprooting           10                  
upside              3                   
ur                  5                   
urbanu              1                   
uri                 8                   
uriah               34                  
uriel               4                   
urijah              4                   
urim                8                   
us                  1459                
us?&gt              1                   
use                 218                 
used                133                 
user                10                  
using               49                  
uthai               2                   
uz                  8                   
uzai                1                   
uzal                2                   
uzza                9                   
uzzah               6                   
uzzen-sheerah       1                   
uzzi                11                  
uzzia               1                   
uzziah              29                  
uzziel              17                  
uzzielit            2                   
vaheb               1                   
vaizatha            1                   
valley              200                 
valu                1                   
value               113                 
valued              17                  
valuer              1                   
valuing             1                   
vaniah              1                   
vashti              10                  
veil                51                  
veiled              21                  
veiling             2                   
verse               2                   
very                326                 
vessel              285                 
view                19                  
viewing             5                   
vin                 30                  
vine                66                  
vine-branch         1                   
vine-cutting        1                   
vine-garden         93                  
vine-keeper         2                   
vine-kniv           3                   
vine-plant          1                   
vine-tree           2                   
violent             116                 
violently           56                  
virgin              75                  
virtu               1                   
virtue              12                  
vision              120                 
voic                41                  
voice               513                 
vophsi              1                   
vulture             2                   
